user_id,session_id,question_id,response_correctness,response_time,session_score,engagement_duration
U03,S9,Q6,0,4.353008929344574,47,369
U07,S8,Q1,1,7.151275009856843,88,312
U19,S29,Q9,1,1.7860701704469841,41,447
U03,S9,Q8,1,8.491201287651444,21,497
U05,S5,Q7,0,6.647788766452834,44,402
U04,S12,Q4,1,4.878763615439208,67,322
U08,S11,Q5,0,4.472257288446492,91,284
U19,S27,Q6,1,5.63073436260165,40,150
U07,S12,Q3,1,3.2585426665500568,64,489
U09,S5,Q1,0,5.041320690977272,21,497
U03,S10,Q3,1,2.6111038366619304,74,170
U12,S11,Q3,0,6.322227765411431,74,316
U16,S7,Q6,1,5.502154542138092,32,384
U05,S1,Q2,0,7.4949608804181445,15,271
U19,S15,Q9,1,6.255613764899338,7,299
U03,S6,Q7,0,5.092489856975333,54,295
U07,S18,Q6,1,1.4918384359392194,92,120
U07,S14,Q8,0,6.39221066953221,37,494
U03,S7,Q2,0,2.1557554763727493,82,145
U16,S8,Q5,1,7.704895146729754,15,478
U01,S3,Q6,0,8.42057908447323,80,188
U03,S14,Q2,1,7.529588573321483,24,329
U13,S14,Q1,0,3.854566239426993,64,270
U04,S19,Q5,0,-0.9364008656258491,98,271
U05,S20,Q3,1,5.352221503351002,65,203
U02,S15,Q3,0,5.057303390687732,72,426
U11,S14,Q8,0,4.547605245063765,18,263
U01,S25,Q5,1,1.9842017686574072,31,376
U05,S18,Q4,1,6.287411299093224,80,404
U04,S14,Q1,1,5.816756903975741,37,181
U03,S23,Q1,0,5.101392120068014,53,473
U03,S18,Q3,1,7.817796116362924,76,480
U06,S10,Q7,1,3.3014038241382853,5,441
U03,S28,Q2,0,7.100206916298172,56,194
U08,S21,Q8,0,5.420970810510046,53,497
U12,S11,Q8,0,7.391120662727554,46,336
U09,S26,Q5,1,2.8885307401019973,79,269
U12,S13,Q1,0,9.39341950486019,59,219
U15,S20,Q9,1,4.483853064009752,98,231
U19,S24,Q9,1,2.1984510277022027,21,156
U07,S24,Q4,1,8.788192358950937,57,358
U16,S21,Q7,0,4.860291755597293,42,171
U04,S11,Q4,1,7.300256585091158,19,175
U13,S26,Q3,0,5.724532965761442,50,314
U08,S8,Q3,0,2.5762868674488515,68,432
U16,S4,Q6,1,4.359261118692377,74,136
U15,S7,Q2,0,3.986507253421676,12,409
U14,S6,Q6,0,5.530696106807162,1,122
U16,S13,Q6,0,5.195208365316736,0,221
U08,S5,Q7,1,5.890240639392987,18,159
U10,S12,Q3,1,6.131664087559502,90,487
U05,S25,Q4,0,4.504665397524074,97,445
U02,S3,Q4,0,6.303958894014512,33,407
U04,S2,Q5,1,3.952233221144835,13,149
U18,S12,Q2,0,7.197454627324014,81,291
U02,S12,Q2,0,5.408694000952406,68,399
U08,S25,Q4,0,4.275075461174678,35,201
U14,S22,Q6,0,6.158488247853791,45,406
U18,S10,Q2,1,3.801291196027213,71,393
U09,S14,Q2,0,3.7928566330933133,95,281
U17,S18,Q4,1,4.422286318764027,51,427
U17,S5,Q1,1,2.158202893006176,72,174
U16,S19,Q9,1,1.0704709138278394,70,161
U17,S24,Q9,0,6.818763860019871,16,344
U08,S17,Q6,0,2.756660196224985,12,253
U10,S16,Q7,0,2.5196889809669654,20,155
U11,S1,Q3,0,5.302491192195349,87,402
U04,S6,Q3,1,8.055622765260608,95,264
U12,S15,Q9,1,7.252267731988132,32,259
U04,S5,Q8,0,5.161174300939353,47,444
U14,S11,Q3,1,8.63125223249842,36,123
U15,S28,Q9,1,1.3174706393558187,0,119
U19,S23,Q9,0,2.9750655295017117,34,407
U09,S6,Q8,0,8.646951075050058,53,394
U14,S25,Q5,1,1.3361601555948872,16,378
U16,S23,Q4,1,7.018675383767222,48,236
U15,S14,Q5,0,3.1961518774872055,9,410
U02,S14,Q1,0,4.000976270984986,84,108
U09,S11,Q2,0,3.315099425695961,71,202
U01,S21,Q3,0,3.052162202895575,86,189
U13,S9,Q1,0,6.211703321260201,91,352
U15,S13,Q7,1,5.38339983815882,81,447
U11,S26,Q6,1,5.751094953182857,99,360
U02,S9,Q8,1,4.710850831569889,76,184
U11,S18,Q7,1,3.6199701054798714,31,268
U05,S5,Q3,1,9.317190793705874,71,419
U13,S5,Q1,0,2.2558167240456592,33,487
U12,S26,Q9,1,5.4989451801600415,16,455
U15,S3,Q1,0,3.8460338812078776,19,334
U18,S12,Q9,1,6.736488791918502,76,281
U05,S15,Q5,0,6.689097294254134,21,174
U16,S3,Q9,1,7.761659877625288,54,449
U04,S27,Q6,0,4.525388371108646,41,244
U02,S21,Q2,1,4.805463012370101,12,400
U02,S17,Q9,0,3.6405711009938146,92,197
U06,S25,Q5,1,5.211681216771217,41,498
U16,S8,Q5,0,4.206177806704765,59,465
U16,S14,Q8,1,7.683597961967427,90,477
U14,S4,Q3,1,4.704185249484598,83,118
U02,S12,Q2,0,3.708410415334575,86,226
U10,S18,Q3,1,6.498562680646346,48,193
U09,S22,Q2,0,5.726657601389422,44,139
U02,S2,Q3,1,5.5416993211974095,13,115
U16,S7,Q3,1,4.682685772191878,29,276
U14,S14,Q7,1,3.191497884824866,65,382
U03,S10,Q8,0,6.84613764092554,81,367
U02,S22,Q9,1,6.950074451231151,66,412
U14,S28,Q7,1,7.864327381188065,8,430
U09,S20,Q6,0,9.602493380015094,20,396
U01,S17,Q2,0,10.198359864372854,1,277
U19,S8,Q1,0,5.448692522294649,69,319
U06,S24,Q4,1,6.944379870247342,7,469
U03,S12,Q6,1,5.332800867446223,47,216
U02,S23,Q9,0,7.2617150415825265,99,420
U08,S10,Q2,0,10.240090237192867,63,186
U04,S12,Q6,1,4.709173905075784,46,433
U12,S8,Q9,1,4.333563837956547,23,408
U15,S22,Q7,1,5.394829344510797,7,296
U14,S9,Q2,1,5.320169036505875,30,452
U05,S20,Q3,0,1.5376323038931656,15,294
U18,S17,Q4,0,4.647916224424795,96,228
U19,S9,Q4,1,5.4268310475326835,42,137
U16,S28,Q1,1,6.167100431234422,57,281
U06,S26,Q3,0,4.331899591805248,22,409
U03,S2,Q9,0,7.015404662201157,95,370
U15,S9,Q5,0,1.4746820135346956,70,492
U02,S19,Q1,1,9.198816085803038,60,294
U18,S21,Q7,1,5.626163393501923,69,110
U06,S14,Q9,1,7.797657499932411,37,404
U04,S1,Q2,0,9.028397263089296,44,484
U09,S25,Q6,1,5.181722181583398,41,219
U08,S6,Q3,1,2.92979305240099,44,354
U06,S15,Q8,1,7.451228470434319,64,421
U16,S6,Q4,0,7.8902834871238445,88,408
U16,S23,Q6,1,1.2112063759951188,89,364
U16,S26,Q6,1,7.207579846120867,29,164
U14,S2,Q5,1,5.554740219589683,64,377
U19,S18,Q6,1,5.70099857952485,59,168
U14,S9,Q4,1,5.079140348028053,99,303
U06,S9,Q1,1,4.994963097472867,23,269
U12,S19,Q9,0,2.4056910763257227,3,201
U15,S1,Q6,1,7.550614571253364,44,387
U13,S15,Q7,1,6.361771063782301,60,478
U08,S29,Q6,1,0.45382341456385333,44,288
U12,S3,Q8,0,2.4536368752274567,9,479
U07,S24,Q3,0,5.195004111795903,53,308
U11,S13,Q3,1,8.299183654258725,19,211
U13,S13,Q3,0,3.013046565691579,20,214
U10,S20,Q3,0,6.591523526603622,95,271
U14,S21,Q8,0,6.307887205604254,87,409
U19,S29,Q6,1,4.163209601492242,20,325
U15,S20,Q6,1,2.4959282029442433,36,300
U15,S1,Q2,1,7.0599130252199505,38,246
U14,S18,Q4,1,5.912651646267637,31,417
U08,S27,Q9,1,3.1979271151154083,11,426
U06,S14,Q5,0,5.229940408947529,47,171
U11,S1,Q1,1,5.165507961281923,40,235
U02,S7,Q5,0,4.175935906950256,77,496
U09,S29,Q4,0,6.130989252346152,26,144
U19,S28,Q3,1,6.685915043828,73,210
U01,S18,Q5,0,3.9054717493750197,69,497
U04,S12,Q1,0,5.604822480488575,45,190
U14,S28,Q4,1,2.6024250279621493,82,349
U17,S21,Q2,1,4.769711531716129,46,224
U19,S13,Q1,0,4.120264582614757,44,431
U02,S1,Q1,0,5.151214268005034,6,414
U03,S2,Q5,1,8.149105467282736,14,419
U16,S3,Q2,1,4.849011539306874,65,413
U08,S23,Q5,1,0.777839567380294,61,142
U02,S5,Q7,1,4.3037360833643685,89,376
U10,S21,Q9,1,5.52249012614753,90,314
U05,S25,Q2,1,4.973481778298368,54,378
U19,S22,Q4,1,4.200887300080837,62,348
U07,S15,Q1,1,4.881870664185111,62,334
U05,S13,Q5,1,4.988738262085981,9,366
U07,S14,Q7,0,5.240751345142965,79,477
U02,S11,Q5,1,5.073598555894895,21,189
U07,S24,Q6,1,3.7898891443884715,83,374
U14,S22,Q8,0,5.380178164144855,20,316
U01,S28,Q7,0,4.960058443474482,52,281
U18,S7,Q4,1,8.766042954480033,5,140
U13,S29,Q1,1,2.182993691526778,19,371
U09,S21,Q8,0,3.2038225317987896,17,382
U16,S9,Q8,1,2.306929983501494,50,401
U15,S14,Q9,1,6.1777744800969066,13,214
U10,S11,Q3,0,6.883299746010686,44,418
U08,S6,Q9,1,8.377046129658329,18,407
U13,S25,Q4,0,3.8730089914140824,77,221
U08,S4,Q1,0,3.484925305307323,27,155
U05,S9,Q6,0,4.466670379859358,69,225
U07,S12,Q4,1,5.478547710703165,96,460
U16,S8,Q2,0,4.501122276829607,2,330
U05,S19,Q4,1,7.154927584798052,27,323
U12,S17,Q5,1,5.857280018874306,3,217
U03,S12,Q3,0,4.438718535077469,43,123
U03,S12,Q5,1,6.679885251217933,94,194
U04,S10,Q4,0,6.6464006199296,2,482
U11,S22,Q5,0,1.8819053854084529,21,497
U07,S9,Q7,1,5.765653900330942,26,112
U01,S10,Q7,0,5.147163323247878,90,491
U03,S22,Q5,0,3.1627825029775325,64,458
U02,S13,Q5,0,4.306904479022313,42,332
U10,S2,Q5,1,2.4636979069668605,59,194
U02,S17,Q2,0,5.028839065094097,52,281
U03,S29,Q4,1,7.138742702678941,37,332
U04,S23,Q7,1,4.8663952780293185,16,369
U10,S9,Q4,1,3.856495672436028,93,442
U02,S15,Q6,0,4.996361865832188,77,381
U16,S22,Q9,0,7.366410934782545,1,464
U13,S9,Q2,0,5.53437664734938,91,198
U05,S19,Q4,0,7.189433600302374,34,325
U11,S8,Q8,0,5.446516141249976,14,491
U17,S9,Q6,0,4.098359862634449,43,412
U01,S15,Q9,0,2.8463308060422503,52,139
U19,S5,Q1,0,7.070518911400725,11,187
U10,S29,Q6,1,6.658395481956777,49,249
U11,S21,Q4,1,5.21809343560545,12,133
U03,S5,Q4,1,1.6224217573584738,94,206
U16,S5,Q4,1,3.678894620276447,81,202
U10,S6,Q9,0,7.152079801386678,96,165
U19,S15,Q1,0,7.44496516786268,88,250
U18,S13,Q2,1,6.429214279897689,73,312
U12,S1,Q8,1,5.917301663589549,5,212
U08,S12,Q1,0,3.9926173825333517,88,128
U03,S20,Q2,0,6.715755626279573,55,418
U08,S19,Q3,0,2.6728994460247795,85,222
U08,S28,Q6,1,5.266029653067934,14,282
U12,S10,Q8,0,6.020534074098481,11,239
U12,S11,Q6,1,3.1390996746692226,46,137
U05,S17,Q7,0,4.971508027977152,57,484
U09,S24,Q3,0,4.803788423286115,90,110
U02,S12,Q1,0,6.056442583144032,95,256
U02,S2,Q4,0,5.804101877547551,48,177
U15,S4,Q8,1,1.1449458544526223,72,496
U15,S7,Q1,1,0.3294781598855323,22,392
U19,S22,Q5,0,8.743543262265655,54,300
U16,S1,Q6,0,10.012122325597247,63,460
U06,S15,Q5,1,2.2741688399080484,16,381
U04,S22,Q5,0,3.573847305828215,57,419
U03,S27,Q7,0,8.59906666339454,19,418
U14,S10,Q9,0,4.907039126411951,26,295
U12,S10,Q1,0,6.132705588124066,17,215
U09,S23,Q9,0,0.9795732533077164,36,191
U10,S25,Q7,0,5.320447820660489,84,471
U04,S24,Q5,1,3.5512547558498198,57,274
U15,S7,Q4,1,5.326081764156207,39,110
U11,S21,Q1,1,8.625945030492673,38,238
U05,S24,Q9,0,3.2455878920107684,3,410
U08,S16,Q7,1,8.446833153996739,3,143
U05,S2,Q8,0,3.712937593016165,3,383
U03,S24,Q4,1,7.916563626241551,15,280
U15,S19,Q7,0,5.885301987056483,89,179
U04,S9,Q2,0,3.444862164801835,56,450
U16,S12,Q8,1,5.2534586265189285,54,371
U06,S4,Q9,1,4.562308573756569,27,458
U03,S14,Q7,0,6.257012723784421,3,382
U01,S19,Q3,1,6.7824070666841,11,457
U14,S12,Q2,1,5.0126418277444955,30,368
U16,S8,Q4,1,5.549204403880319,87,443
U04,S28,Q6,0,5.13495651425566,19,249
U16,S21,Q6,1,2.4052560201966307,32,303
U03,S15,Q1,1,8.416774027570451,43,444
U07,S26,Q3,1,3.148441455574504,30,257
U07,S8,Q4,0,1.6427368374604407,15,482
U18,S26,Q8,1,2.0858153948678115,6,299
U14,S6,Q4,0,4.3989332725440455,36,462
U08,S17,Q3,0,7.032749524673301,20,138
U17,S24,Q1,0,5.283779759419632,50,253
U19,S19,Q8,1,5.822239763857917,71,311
U18,S24,Q8,1,6.4853366053562755,67,416
U17,S7,Q7,1,5.487527681388701,0,476
U07,S29,Q2,1,5.00892997972797,27,499
U19,S19,Q5,0,2.5238243421980866,13,485
U07,S7,Q6,1,4.597776972250906,93,385
U05,S23,Q7,0,6.957672786281668,18,257
U11,S5,Q2,1,2.5214796844248983,16,299
U14,S10,Q9,1,4.853237444485603,70,276
U14,S8,Q8,0,4.162913235901301,83,414
U16,S27,Q5,0,5.119933888290783,65,179
U04,S5,Q3,0,2.5562287572214255,94,494
U04,S7,Q6,1,6.582389613978844,72,481
U05,S13,Q3,1,4.307699976094726,38,335
U18,S6,Q2,1,3.270082386437732,88,266
U01,S6,Q2,0,3.345783967182368,20,472
U14,S14,Q9,0,5.761950705440476,46,439
U10,S12,Q9,0,7.526775426682785,86,229
U12,S29,Q5,1,4.337771415854133,83,156
U13,S5,Q5,0,4.2883926284961005,12,178
U05,S12,Q8,0,6.161096747370225,23,199
U08,S11,Q2,0,4.895823461785409,9,401
U04,S13,Q7,1,6.1158286811058,86,161
U10,S2,Q5,0,6.199261871012644,72,304
U09,S4,Q6,0,6.322878105092649,1,339
U03,S6,Q2,1,5.523701823412338,62,369
U10,S16,Q4,1,8.516767839734259,45,354
U15,S15,Q7,1,8.304572787594038,76,222
U09,S16,Q4,1,5.410899105418011,59,244
U11,S25,Q8,1,5.876973375361306,17,438
U15,S10,Q2,1,8.053123816241722,29,182
U13,S12,Q1,0,3.929603495872579,44,267
U04,S12,Q9,0,5.8755195430138,13,259
U13,S26,Q3,0,3.8615515925139654,47,202
U16,S12,Q6,1,7.372033114662086,85,476
U03,S4,Q3,1,4.214247932915525,48,320
U03,S5,Q5,1,3.836588678391621,96,126
U15,S9,Q5,0,5.56901645270697,87,400
U09,S4,Q4,1,5.346073189733476,47,173
U13,S26,Q9,1,9.696473754350937,27,456
U15,S3,Q7,0,3.739304083724923,60,360
U11,S5,Q2,1,7.270278075298679,0,362
U12,S13,Q5,1,2.275863025604484,71,148
U14,S7,Q8,1,7.57437832965892,21,348
U06,S23,Q7,0,1.7886585869558838,12,271
U01,S19,Q3,0,3.8861538967210336,93,478
U11,S9,Q9,1,3.5042261333837343,61,121
U07,S20,Q8,1,5.470373664503228,78,343
U10,S20,Q5,1,2.0393877129651905,99,443
U13,S1,Q4,0,2.9667713070709687,99,259
U07,S15,Q3,0,8.864508482170761,85,243
U09,S14,Q4,1,4.05022638068252,78,190
U19,S27,Q5,0,9.65296752882948,63,305
U16,S26,Q6,1,2.1516702661222435,5,498
U02,S29,Q6,1,6.892660525023346,27,280
U08,S11,Q7,1,3.885723274555256,38,408
U18,S17,Q9,1,5.108859325437362,54,340
U17,S6,Q1,0,6.131546539120101,97,350
U04,S5,Q7,1,4.741618544672679,1,320
U11,S28,Q6,0,3.5560296789629504,71,305
U14,S2,Q3,1,5.956290052784313,8,150
U02,S20,Q6,0,3.371966002683041,66,184
U01,S9,Q8,1,2.4250962357916594,36,462
U09,S19,Q7,1,6.821074759686912,42,186
U18,S16,Q2,0,4.934564013745228,29,293
U07,S3,Q5,0,7.314817568414176,28,247
U13,S11,Q8,1,4.339364167836706,97,357
U02,S5,Q9,1,6.202615197367407,56,391
U15,S3,Q4,1,4.675700326241137,62,254
U03,S1,Q1,1,5.060858247306772,1,138
U08,S5,Q7,0,1.8784416865707239,30,133
U17,S13,Q1,0,3.8709352575432723,25,129
U01,S1,Q9,0,3.3801876387513072,6,321
U17,S24,Q9,1,4.305777758058262,25,229
U19,S15,Q2,0,7.509700818827824,3,157
U12,S5,Q9,0,5.995973978957516,86,317
U09,S29,Q1,0,4.721773521584609,75,324
U09,S12,Q7,0,3.535274519837192,53,240
U15,S26,Q5,1,7.676987226781802,30,315
U11,S24,Q4,1,3.521254249163337,21,104
U08,S13,Q6,0,5.965661686076856,42,282
U15,S22,Q2,0,5.23427275589891,0,208
U07,S7,Q5,0,10.853399934115199,10,217
U08,S19,Q5,0,3.853516365623727,85,220
U12,S20,Q1,0,3.547575114898243,8,267
U15,S23,Q4,0,5.371471069302437,65,364
U08,S4,Q8,0,6.965181680078644,8,226
U05,S4,Q6,1,6.173177829893865,50,299
U18,S9,Q5,1,3.5081207215687615,53,158
U19,S29,Q8,1,5.0801313482597195,68,166
U12,S3,Q8,0,6.885383534340124,14,202
U17,S28,Q4,1,2.3154497233739417,52,338
U06,S26,Q1,0,3.643464962619464,8,457
U08,S16,Q9,0,4.417395559563721,9,253
U18,S10,Q9,1,5.941071284223818,18,329
U02,S27,Q5,1,5.760511856620523,23,473
U17,S20,Q5,1,3.453624106719779,95,366
U06,S22,Q2,1,5.2930335064023035,26,453
U09,S22,Q3,0,1.1256664676600177,67,112
U12,S19,Q4,0,7.859593014887814,83,396
U04,S28,Q9,0,7.071043031410952,58,196
U14,S10,Q5,1,5.854083746440697,94,126
U01,S14,Q1,0,2.811664831659099,97,409
U07,S11,Q2,1,5.20549257352309,48,103
U08,S29,Q6,0,5.879186721980897,83,132
U12,S2,Q3,1,6.020252658637154,78,297
U14,S26,Q3,1,1.256420419604749,14,314
U17,S28,Q6,0,1.483969303219625,15,263
U19,S7,Q2,1,1.5375862198427876,27,128
U07,S1,Q3,1,4.443041680064984,36,201
U11,S13,Q2,0,5.650861524278294,67,354
U19,S8,Q4,1,5.059648259346695,84,405
U05,S21,Q9,1,3.9574361873794563,22,179
U08,S13,Q4,1,5.506246766492113,76,375
U08,S11,Q9,0,0.8837524073889673,25,101
U07,S17,Q9,0,4.808930454010164,9,209
U18,S26,Q8,1,3.628352595292525,12,393
U18,S16,Q2,1,4.8998792951394385,54,134
U04,S17,Q2,1,4.832131551792468,6,355
U08,S24,Q5,0,4.972879345765671,16,357
U08,S2,Q8,1,3.1442858364110773,49,459
U10,S27,Q3,1,4.509575848604125,55,306
U05,S7,Q3,0,4.750690625559617,91,227
U16,S19,Q7,1,8.896104196780641,32,162
U17,S12,Q4,1,-0.7431128475369979,21,452
U07,S20,Q8,1,4.7569693325354026,7,481
U01,S9,Q6,0,5.3458385791239715,82,335
U10,S1,Q6,1,5.738521579259073,89,312
U09,S10,Q2,0,5.1047355793653795,30,328
U11,S12,Q9,0,8.090173364482116,51,425
U12,S1,Q7,0,2.8403176504232985,14,278
U07,S25,Q3,0,2.141108272402407,43,441
U09,S25,Q5,0,3.7915804478097,59,198
U14,S4,Q3,0,8.096085997821424,97,329
U18,S14,Q5,1,6.25488624911507,57,230
U15,S8,Q4,0,4.0428747215359895,40,353
U19,S3,Q9,0,2.52145721236313,68,175
U06,S8,Q1,0,2.6773358050459266,17,167
U11,S15,Q8,1,7.393994382825372,47,142
U18,S21,Q9,1,2.044485927797632,55,392
U17,S27,Q6,0,1.8524088134454817,66,156
U07,S21,Q4,0,2.4498765115259475,21,436
U14,S9,Q8,0,5.580960324556381,75,167
U14,S28,Q4,1,4.582908680974869,86,224
U16,S2,Q4,1,6.843315621606584,93,314
U19,S17,Q5,0,3.991340400916547,97,361
U08,S11,Q1,1,2.2446482964087937,83,235
U02,S15,Q1,0,3.386729856116088,94,418
U17,S1,Q2,0,3.0216985821042743,80,494
U13,S15,Q6,0,3.6708961551654182,14,351
U01,S13,Q5,0,6.247857304435276,48,462
U04,S19,Q9,0,6.1562965796252005,32,150
U01,S13,Q2,1,3.669068567027279,91,404
U16,S3,Q7,0,6.00010973096222,98,200
U16,S11,Q7,1,5.370458084743867,3,108
U14,S3,Q6,1,8.081978674403349,63,441
U06,S11,Q3,0,6.13640131407115,3,296
U04,S8,Q4,0,2.884988087784764,83,477
U07,S13,Q5,1,4.70204177989102,54,313
U04,S27,Q9,0,2.6314815087816434,53,329
U12,S1,Q5,0,7.4986085278771615,95,312
U06,S20,Q4,0,6.422501581054274,59,392
U06,S9,Q7,0,6.033859887099034,81,221
U06,S20,Q7,1,4.123931793647196,97,322
U04,S12,Q4,1,6.969683410939463,87,323
U02,S14,Q3,0,5.930702765395943,11,408
U12,S14,Q2,0,4.868553345617915,0,448
U09,S20,Q4,0,5.859687475763046,17,149
U14,S22,Q7,1,4.566321832187464,13,108
U19,S23,Q8,1,4.039654285174553,5,252
U04,S12,Q7,1,2.743493000194082,44,285
U01,S17,Q7,0,5.358257097000884,48,273
U18,S7,Q3,0,5.562698296581658,79,365
U02,S9,Q2,0,1.8968516941840865,11,172
U01,S5,Q7,1,9.735189980813754,87,259
U19,S26,Q1,0,1.7874401179039139,16,227
U07,S2,Q9,0,4.6150946297053625,99,251
U14,S23,Q5,1,4.831760066199297,36,486
U13,S29,Q7,1,7.797754877721722,50,311
U13,S3,Q2,1,5.224314576802662,14,121
U14,S21,Q6,1,4.825394164123752,53,251
U19,S29,Q2,1,6.012657692542842,31,267
U17,S5,Q3,0,5.027703499931796,47,130
U14,S27,Q1,1,4.6833878920803995,50,454
U18,S14,Q8,1,3.6569621982774914,35,220
U09,S9,Q5,1,7.9979305851511056,31,373
U03,S22,Q7,1,4.975645795501268,17,191
U01,S19,Q4,0,5.464175516766292,67,217
U12,S10,Q4,0,5.646876994528481,35,112
U12,S26,Q4,1,5.790988036196792,37,408
U08,S15,Q7,0,4.37457204778009,69,132
U07,S20,Q7,1,5.191621690926904,72,258
U02,S11,Q8,0,4.948048892454991,11,471
U15,S23,Q4,0,2.0928853765260964,76,386
U06,S8,Q1,0,6.4667910782295746,97,351
U17,S18,Q4,1,2.3669525533933666,8,207
U13,S12,Q3,0,2.842827197226121,35,390
U04,S16,Q3,1,3.7679747859494324,77,374
U03,S9,Q7,0,4.84812346023645,50,129
U02,S13,Q2,1,4.4818407441631996,75,145
U10,S12,Q2,0,4.16601852207684,77,463
U14,S14,Q3,1,5.513640800955242,9,118
U17,S10,Q5,0,5.669872953330673,35,213
U19,S2,Q3,0,7.724238080723915,29,218
U02,S6,Q5,1,4.802192238962209,7,428
U15,S29,Q6,1,7.037380334250314,48,446
U19,S17,Q9,0,6.687790192354381,23,179
U15,S6,Q9,1,3.613416278911971,63,442
U02,S11,Q9,1,6.73594473610486,20,438
U03,S9,Q8,0,3.841928563068001,83,187
U09,S5,Q7,1,5.055777899681499,42,459
U15,S13,Q8,1,5.2631298940895626,93,409
U10,S28,Q5,1,6.704733855173285,23,356
U03,S12,Q7,1,4.861481250655799,81,222
U18,S23,Q4,0,4.464549370415552,46,211
U13,S20,Q9,0,6.165882019349547,97,128
U11,S2,Q2,0,4.309001170032795,23,127
U06,S21,Q6,0,5.098363920551367,41,232
U04,S11,Q6,0,3.548473372428303,30,118
U13,S1,Q7,0,7.630446700333195,97,311
U13,S18,Q5,1,1.982592611161103,95,272
U13,S19,Q1,0,6.271409414833151,34,335
U08,S17,Q3,1,7.92075439455923,54,314
U13,S3,Q2,1,5.142648427827327,88,126
U12,S13,Q1,1,3.5259391943528335,26,113
U07,S13,Q5,1,4.3892685433692815,10,122
U16,S1,Q7,1,6.04100194690852,86,288
U01,S27,Q5,1,6.546698423224215,6,168
U11,S26,Q6,0,8.791007249881453,76,227
U04,S11,Q2,1,3.462642761431656,59,434
U03,S11,Q2,0,8.17836465598924,60,263
U11,S1,Q9,1,5.975679386934042,93,329
U04,S12,Q8,0,4.44551802883968,63,450
U13,S2,Q7,1,3.3586923889503364,32,248
U11,S2,Q1,1,7.073412672058897,74,299
U07,S8,Q3,0,6.366499849462186,83,138
U15,S11,Q9,1,3.8309847141664997,76,155
U02,S20,Q7,0,6.572216526700846,15,302
U07,S21,Q9,0,5.067770470450542,2,294
U12,S18,Q7,1,4.442577579034768,59,459
U18,S27,Q3,0,6.025793034273553,30,263
U13,S17,Q6,1,2.9606403460633284,38,288
U16,S11,Q8,0,6.273539067993329,6,151
U11,S22,Q4,0,4.988776022545426,89,221
U11,S27,Q4,1,7.099385958873797,13,414
U19,S29,Q7,1,8.380716407483106,27,499
U09,S5,Q4,1,9.402291420842229,81,210
U05,S27,Q9,0,5.848782064098132,25,320
U07,S14,Q3,0,3.7918737871307355,76,469
U18,S9,Q5,1,5.5722743368762,31,186
U12,S8,Q2,0,7.154206432912602,50,473
U12,S27,Q5,0,3.3959690735456607,84,105
U08,S5,Q7,1,3.3326864281033806,18,383
U05,S24,Q4,1,5.100795810097131,94,172
U04,S12,Q1,1,3.6391775388675445,5,373
U17,S29,Q8,0,5.2390314894149155,98,373
U18,S11,Q1,0,5.3834003955269925,36,103
U18,S11,Q6,0,8.971993129561401,39,138
U02,S26,Q2,0,1.4650503345393853,7,203
U05,S9,Q8,1,6.2013752160951405,71,290
U18,S15,Q4,1,8.216755645251002,6,169
U14,S12,Q5,0,5.231634912722593,66,215
U10,S24,Q3,0,2.3448016152937443,24,494
U07,S19,Q4,0,4.83399285594348,1,159
U15,S2,Q4,1,5.658405081311467,96,292
U04,S12,Q3,0,4.849262726707882,58,357
U18,S24,Q8,1,2.3695917147686836,19,480
U12,S5,Q7,1,7.483259212690947,59,379
U09,S5,Q6,1,5.159757270627193,92,428
U02,S24,Q4,1,5.292436372631776,70,345
U12,S28,Q1,0,4.309783138013996,95,333
U10,S21,Q2,1,0.35784560233702045,26,348
U08,S3,Q8,0,3.2741436749232506,78,311
U07,S4,Q8,1,2.934854319593917,97,417
U19,S7,Q6,1,3.160827446751161,23,347
U12,S11,Q8,0,3.193990021398878,79,442
U02,S12,Q6,1,3.2181742092436174,85,241
U07,S22,Q9,0,5.191883205387081,71,364
U08,S3,Q3,0,4.3033661364354945,24,116
U11,S3,Q1,0,8.90406882287473,69,405
U05,S14,Q7,0,6.059190590162292,17,497
U09,S29,Q2,0,5.887444029802238,52,413
U02,S5,Q9,0,3.9995050792094635,56,435
U04,S5,Q3,0,7.990066228003233,77,355
U18,S27,Q5,0,7.909931723266331,57,429
U06,S23,Q5,1,8.448227991896955,54,321
U09,S22,Q7,0,1.5587600138502395,79,477
U18,S10,Q3,1,8.175570361908465,13,117
U15,S7,Q2,0,4.613681013436889,35,175
U16,S10,Q9,0,-0.054634979016170426,12,382
U13,S28,Q1,0,6.979167863983841,63,449
U09,S10,Q3,0,2.671895102703934,15,409
U05,S4,Q3,0,1.7456831738841259,17,266
U15,S20,Q4,0,6.971477614208568,94,265
U19,S21,Q6,1,4.617922893298196,68,297
U16,S12,Q9,1,2.2392178843046433,69,381
U14,S9,Q2,0,9.68482856190738,90,453
U19,S1,Q3,0,5.941019828365624,61,460
U06,S13,Q9,0,6.40829957737464,13,299
U06,S5,Q3,0,6.014541981609307,22,112
U06,S14,Q3,0,3.0598750208712806,13,228
U13,S27,Q8,1,3.6644070919887852,28,112
U14,S20,Q2,0,2.5214609539111734,22,298
U08,S3,Q9,0,6.535777382002286,13,396
U01,S10,Q4,0,3.185206679314729,66,229
U19,S1,Q4,1,8.005584678149916,13,418
U16,S20,Q6,1,8.172174607540441,35,438
